n,live_before,absorbed,merged,live_after
264000000,2,0,0,2
264020000,2,0,0,2
264040000,2,0,0,2
264060000,2,0,0,2
264080000,2,0,0,2
264100000,2,0,0,2
264120000,2,0,0,2
264140000,2,0,0,2
264160000,2,0,0,2
264180000,2,0,0,2
264200000,2,0,0,2
264220000,2,0,0,2
264240000,2,0,0,2
264260000,2,0,0,2
264280000,2,0,0,2
264300000,2,0,0,2
264320000,2,0,0,2
264340000,2,0,0,2
264360000,2,0,0,2
264380000,2,0,0,2
264400000,2,0,0,2
264420000,2,0,0,2
264440000,2,0,0,2
264460000,2,0,0,2
264480000,2,0,0,2
264500000,2,0,0,2
264520000,2,0,0,2
264540000,2,0,0,2
264560000,2,0,0,2
264580000,2,0,0,2
264600000,2,0,0,2
264620000,2,0,0,2
264640000,2,0,0,2
264660000,2,0,0,2
264680000,2,0,0,2
264700000,2,0,0,2
264720000,2,0,0,2
264740000,2,0,0,2
264760000,2,0,0,2
264780000,2,0,0,2
264800000,2,0,0,2
264820000,2,0,0,2
264840000,2,0,0,2
264860000,2,0,0,2
264880000,2,0,0,2
264900000,2,0,0,2
264920000,2,0,0,2
264940000,2,0,0,2
264960000,2,0,0,2
264980000,2,0,0,2
265000000,2,0,0,2
265020000,2,0,0,2
265040000,2,0,0,2
265060000,2,0,0,2
265080000,2,0,0,2
265100000,2,0,0,2
265120000,2,0,0,2
265140000,2,0,0,2
265160000,2,0,0,2
265180000,2,0,0,2
265200000,2,0,0,2
265220000,2,0,0,2
265240000,2,0,0,2
265260000,2,0,0,2
265280000,2,0,0,2
265300000,2,0,0,2
265320000,2,0,0,2
265340000,2,0,0,2
265360000,2,0,0,2
265380000,2,0,0,2
265400000,2,0,0,2
265420000,2,0,0,2
265440000,2,0,0,2
265460000,2,0,0,2
265480000,2,0,0,2
265500000,2,0,0,2
265520000,2,0,0,2
265540000,2,0,0,2
265560000,2,0,0,2
265580000,2,0,0,2
265600000,2,0,0,2
265620000,2,0,0,2
265640000,2,0,0,2
265660000,2,0,0,2
265680000,2,0,0,2
265700000,2,0,0,2
265720000,2,0,0,2
265740000,2,0,0,2
265760000,2,0,0,2
265780000,2,0,0,2
265800000,2,0,0,2
265820000,2,0,0,2
265840000,2,0,0,2
265860000,2,0,0,2
265880000,2,0,0,2
265900000,2,0,0,2
265920000,2,0,0,2
265940000,2,0,0,2
265960000,2,0,0,2
265980000,2,0,0,2
266000000,2,0,0,2
266020000,2,0,0,2
266040000,2,0,0,2
266060000,2,0,0,2
266080000,2,0,0,2
266100000,2,0,0,2
266120000,2,0,0,2
266140000,2,0,0,2
266160000,2,0,0,2
266180000,2,0,0,2
266200000,2,0,0,2
266220000,2,0,0,2
266240000,2,0,0,2
266260000,2,0,0,2
266280000,2,0,0,2
266300000,2,0,0,2
266320000,2,0,0,2
266340000,2,0,0,2
266360000,2,0,0,2
266380000,2,0,0,2
266400000,2,0,0,2
266420000,2,0,0,2
266440000,2,0,0,2
266460000,2,0,0,2
266480000,2,0,0,2
266500000,2,0,0,2
266520000,2,0,0,2
266540000,2,0,0,2
266560000,2,0,0,2
266580000,2,0,0,2
266600000,2,0,0,2
266620000,2,0,0,2
266640000,2,0,0,2
266660000,2,0,0,2
266680000,2,0,0,2
266700000,2,0,0,2
266720000,2,0,0,2
266740000,2,0,0,2
266760000,2,0,0,2
266780000,2,0,0,2
266800000,2,0,0,2
266820000,2,0,0,2
266840000,2,0,0,2
266860000,2,0,0,2
266880000,2,0,0,2
266900000,2,0,0,2
266920000,2,0,0,2
266940000,2,0,0,2
266960000,2,0,0,2
266980000,2,0,0,2
267000000,2,0,0,2
267020000,2,0,0,2
267040000,2,0,0,2
267060000,2,0,0,2
267080000,2,0,0,2
267100000,2,0,0,2
267120000,2,0,0,2
267140000,2,0,0,2
267160000,2,0,0,2
267180000,2,0,0,2
267200000,2,0,0,2
267220000,2,0,0,2
267240000,2,0,0,2
267260000,2,0,0,2
267280000,2,0,0,2
267300000,2,0,0,2
267320000,2,0,0,2
267340000,2,0,0,2
267360000,2,0,0,2
267380000,2,0,0,2
267400000,2,0,0,2
267420000,2,0,0,2
267440000,2,0,0,2
267460000,2,0,0,2
267480000,2,0,0,2
267500000,2,0,0,2
267520000,2,0,0,2
267540000,2,0,0,2
267560000,2,0,0,2
267580000,2,0,0,2
267600000,2,0,0,2
267620000,2,0,0,2
267640000,2,0,0,2
267660000,2,0,0,2
267680000,2,0,0,2
267700000,2,0,0,2
267720000,2,0,0,2
267740000,2,0,0,2
267760000,2,0,0,2
267780000,2,0,0,2
267800000,2,0,0,2
267820000,2,0,0,2
267840000,2,0,0,2
267860000,2,0,0,2
267880000,2,0,0,2
267900000,2,0,0,2
267920000,2,0,0,2
267940000,2,0,0,2
267960000,2,0,0,2
267980000,2,0,0,2
268000000,2,0,0,2
268020000,2,0,0,2
268040000,2,0,0,2
268060000,2,0,0,2
268080000,2,0,0,2
268100000,2,0,0,2
268120000,2,0,0,2
268140000,2,0,0,2
268160000,2,0,0,2
268180000,2,0,0,2
268200000,2,0,0,2
268220000,2,0,0,2
268240000,2,0,0,2
268260000,2,0,0,2
268280000,2,0,0,2
268300000,2,0,0,2
268320000,2,0,0,2
268340000,2,0,0,2
268360000,2,0,0,2
268380000,2,0,0,2
268400000,2,0,0,2
268420000,2,0,0,2
268440000,2,0,0,2
268460000,2,0,0,2
268480000,2,0,0,2
268500000,2,0,0,2
268520000,2,0,0,2
268540000,2,0,0,2
268560000,2,0,0,2
268580000,2,0,0,2
268600000,2,0,0,2
268620000,2,0,0,2
268640000,2,0,0,2
268660000,2,0,0,2
268680000,2,0,0,2
268700000,2,0,0,2
268720000,2,0,0,2
268740000,2,0,0,2
268760000,2,0,0,2
268780000,2,0,0,2
268800000,2,0,0,2
268820000,2,0,0,2
268840000,2,0,0,2
268860000,2,0,0,2
268880000,2,0,0,2
268900000,2,0,0,2
268920000,2,0,0,2
268940000,2,0,0,2
268960000,2,0,0,2
268980000,2,0,0,2
269000000,2,0,0,2
269020000,2,0,0,2
269040000,2,0,0,2
269060000,2,0,0,2
269080000,2,0,0,2
269100000,2,0,0,2
269120000,2,0,0,2
269140000,2,0,0,2
269160000,2,0,0,2
269180000,2,0,0,2
269200000,2,0,0,2
269220000,2,0,0,2
269240000,2,0,0,2
269260000,2,0,0,2
269280000,2,0,0,2
269300000,2,0,0,2
269320000,2,0,0,2
269340000,2,0,0,2
269360000,2,0,0,2
269380000,2,0,0,2
269400000,2,0,0,2
269420000,2,0,0,2
269440000,2,0,0,2
269460000,2,0,0,2
269480000,2,0,0,2
269500000,2,0,0,2
269520000,2,0,0,2
269540000,2,0,0,2
269560000,2,0,0,2
269580000,2,0,0,2
269600000,2,0,0,2
269620000,2,0,0,2
269640000,2,0,0,2
269660000,2,0,0,2
269680000,2,0,0,2
269700000,2,0,0,2
269720000,2,0,0,2
269740000,2,0,0,2
269760000,2,0,0,2
269780000,2,0,0,2
269800000,2,0,0,2
269820000,2,0,0,2
269840000,2,0,0,2
269860000,2,0,0,2
269880000,2,0,0,2
269900000,2,0,0,2
269920000,2,0,0,2
269940000,2,0,0,2
269960000,2,0,0,2
269980000,2,0,0,2
270000000,2,0,0,2
270020000,2,0,0,2
270040000,2,0,0,2
270060000,2,0,0,2
270080000,2,0,0,2
270100000,2,0,0,2
270120000,2,0,0,2
270140000,2,0,0,2
270160000,2,0,0,2
270180000,2,0,0,2
270200000,2,0,0,2
270220000,2,0,0,2
270240000,2,0,0,2
270260000,2,0,0,2
270280000,2,0,0,2
270300000,2,0,0,2
270320000,2,0,0,2
270340000,2,0,0,2
270360000,2,0,0,2
270380000,2,0,0,2
270400000,2,0,0,2
270420000,2,0,0,2
270440000,2,0,0,2
270460000,2,0,0,2
270480000,2,0,0,2
270500000,2,0,0,2
270520000,2,0,0,2
270540000,2,0,0,2
270560000,2,0,0,2
270580000,2,0,0,2
270600000,2,0,0,2
270620000,2,0,0,2
270640000,2,0,0,2
270660000,2,0,0,2
270680000,2,0,0,2
270700000,2,0,0,2
270720000,2,0,0,2
270740000,2,0,0,2
270760000,2,0,0,2
270780000,2,0,0,2
270800000,2,0,0,2
270820000,2,0,0,2
270840000,2,0,0,2
270860000,2,0,0,2
270880000,2,0,0,2
270900000,2,0,0,2
270920000,2,0,0,2
270940000,2,0,0,2
270960000,2,0,0,2
270980000,2,0,0,2
271000000,2,0,0,2
271020000,2,0,0,2
271040000,2,0,0,2
271060000,2,0,0,2
271080000,2,0,0,2
271100000,2,0,0,2
271120000,2,0,0,2
271140000,2,0,0,2
271160000,2,0,0,2
271180000,2,0,0,2
271200000,2,0,0,2
271220000,2,0,0,2
271240000,2,0,0,2
271260000,2,0,0,2
271280000,2,0,0,2
271300000,2,0,0,2
271320000,2,0,0,2
271340000,2,0,0,2
271360000,2,0,0,2
271380000,2,0,0,2
271400000,2,0,0,2
271420000,2,0,0,2
271440000,2,0,0,2
271460000,2,0,0,2
271480000,2,0,0,2
271500000,2,0,0,2
271520000,2,0,0,2
271540000,2,0,0,2
271560000,2,0,0,2
271580000,2,0,0,2
271600000,2,0,0,2
271620000,2,0,0,2
271640000,2,0,0,2
271660000,2,0,0,2
271680000,2,0,0,2
271700000,2,0,0,2
271720000,2,0,0,2
271740000,2,0,0,2
271760000,2,0,0,2
271780000,2,0,0,2
271800000,2,0,0,2
271820000,2,0,0,2
271840000,2,0,0,2
271860000,2,0,0,2
271880000,2,0,0,2
271900000,2,0,0,2
271920000,2,0,0,2
271940000,2,0,0,2
271960000,2,0,0,2
271980000,2,0,0,2
272000000,2,0,0,2
272020000,2,0,0,2
272040000,2,0,0,2
272060000,2,0,0,2
272080000,2,0,0,2
272100000,2,0,0,2
272120000,2,0,0,2
272140000,2,0,0,2
272160000,2,0,0,2
272180000,2,0,0,2
272200000,2,0,0,2
272220000,2,0,0,2
272240000,2,0,0,2
272260000,2,0,0,2
272280000,2,0,0,2
272300000,2,0,0,2
272320000,2,0,0,2
272340000,2,0,0,2
272360000,2,0,0,2
272380000,2,0,0,2
272400000,2,0,0,2
272420000,2,0,0,2
272440000,2,0,0,2
272460000,2,0,0,2
272480000,2,0,0,2
272500000,2,0,0,2
272520000,2,0,0,2
272540000,2,0,0,2
272560000,2,0,0,2
272580000,2,0,0,2
272600000,2,0,0,2
272620000,2,0,0,2
272640000,2,0,0,2
272660000,2,0,0,2
272680000,2,0,0,2
272700000,2,0,0,2
272720000,2,0,0,2
272740000,2,0,0,2
272760000,2,0,0,2
272780000,2,0,0,2
272800000,2,0,0,2
272820000,2,0,0,2
272840000,2,0,0,2
272860000,2,0,0,2
272880000,2,0,0,2
272900000,2,0,0,2
272920000,2,0,0,2
272940000,2,0,0,2
272960000,2,0,0,2
272980000,2,0,0,2
273000000,2,0,0,2
273020000,2,0,0,2
273040000,2,0,0,2
273060000,2,0,0,2
273080000,2,0,0,2
273100000,2,0,0,2
273120000,2,0,0,2
273140000,2,0,0,2
273160000,2,0,0,2
273180000,2,0,0,2
273200000,2,0,0,2
273220000,2,0,0,2
273240000,2,0,0,2
273260000,2,0,0,2
273280000,2,0,0,2
273300000,2,0,0,2
273320000,2,0,0,2
273340000,2,0,0,2
273360000,2,0,0,2
273380000,2,0,0,2
273400000,2,0,0,2
273420000,2,0,0,2
273440000,2,0,0,2
273460000,2,0,0,2
273480000,2,0,0,2
273500000,2,0,0,2
273520000,2,0,0,2
273540000,2,0,0,2
273560000,2,0,0,2
273580000,2,0,0,2
273600000,2,0,0,2
273620000,2,0,0,2
273640000,2,0,0,2
273660000,2,0,0,2
273680000,2,0,0,2
273700000,2,0,0,2
273720000,2,0,0,2
273740000,2,0,0,2
273760000,2,0,0,2
273780000,2,0,0,2
273800000,2,0,0,2
273820000,2,0,0,2
273840000,2,0,0,2
273860000,2,0,0,2
273880000,2,0,0,2
273900000,2,0,0,2
273920000,2,0,0,2
273940000,2,0,0,2
273960000,2,0,0,2
273980000,2,0,0,2
274000000,2,0,0,2
274020000,2,0,0,2
274040000,2,0,0,2
274060000,2,0,0,2
274080000,2,0,0,2
274100000,2,0,0,2
274120000,2,0,0,2
274140000,2,0,0,2
274160000,2,0,0,2
274180000,2,0,0,2
274200000,2,0,0,2
274220000,2,0,0,2
274240000,2,0,0,2
274260000,2,0,0,2
274280000,2,0,0,2
274300000,2,0,0,2
274320000,2,0,0,2
274340000,2,0,0,2
274360000,2,0,0,2
274380000,2,0,0,2
274400000,2,0,0,2
274420000,2,0,0,2
274440000,2,0,0,2
274460000,2,0,0,2
274480000,2,0,0,2
274500000,2,0,0,2
274520000,2,0,0,2
274540000,2,0,0,2
274560000,2,0,0,2
274580000,2,0,0,2
274600000,2,0,0,2
274620000,2,0,0,2
274640000,2,0,0,2
274660000,2,0,0,2
274680000,2,0,0,2
274700000,2,0,0,2
274720000,2,0,0,2
274740000,2,0,0,2
274760000,2,0,0,2
274780000,2,0,0,2
274800000,2,0,0,2
274820000,2,0,0,2
274840000,2,0,0,2
274860000,2,0,0,2
274880000,2,0,0,2
274900000,2,0,0,2
274920000,2,0,0,2
274940000,2,0,0,2
274960000,2,0,0,2
274980000,2,0,0,2
275000000,2,0,0,2
275020000,2,0,0,2
275040000,2,0,0,2
275060000,2,0,0,2
275080000,2,0,0,2
275100000,2,0,0,2
275120000,2,0,0,2
275140000,2,0,0,2
275160000,2,0,0,2
275180000,2,0,0,2
275200000,2,0,0,2
275220000,2,0,0,2
275240000,2,0,0,2
275260000,2,0,0,2
275280000,2,0,0,2
275300000,2,0,0,2
275320000,2,0,0,2
275340000,2,0,0,2
275360000,2,0,0,2
275380000,2,0,0,2
275400000,2,0,0,2
275420000,2,0,0,2
275440000,2,0,0,2
275460000,2,0,0,2
275480000,2,0,0,2
275500000,2,0,0,2
275520000,2,0,0,2
275540000,2,0,0,2
275560000,2,0,0,2
275580000,2,0,0,2
275600000,2,0,0,2
275620000,2,0,0,2
275640000,2,0,0,2
275660000,2,0,0,2
275680000,2,0,0,2
275700000,2,0,0,2
275720000,2,0,0,2
275740000,2,0,0,2
275760000,2,0,0,2
275780000,2,0,0,2
275800000,2,0,0,2
275820000,2,0,0,2
275840000,2,0,0,2
275860000,2,0,0,2
275880000,2,0,0,2
275900000,2,0,0,2
275920000,2,0,0,2
275940000,2,0,0,2
275960000,2,0,0,2
275980000,2,0,0,2
276000000,2,0,0,2
276020000,2,0,0,2
276040000,2,0,0,2
276060000,2,0,0,2
276080000,2,0,0,2
276100000,2,0,0,2
276120000,2,0,0,2
276140000,2,0,0,2
276160000,2,0,0,2
276180000,2,0,0,2
276200000,2,0,0,2
276220000,2,0,0,2
276240000,2,0,0,2
276260000,2,0,0,2
276280000,2,0,0,2
276300000,2,0,0,2
276320000,2,0,0,2
276340000,2,0,0,2
276360000,2,0,0,2
276380000,2,0,0,2
276400000,2,0,0,2
276420000,2,0,0,2
276440000,2,0,0,2
276460000,2,0,0,2
276480000,2,0,0,2
276500000,2,0,0,2
276520000,2,0,0,2
276540000,2,0,0,2
276560000,2,0,0,2
276580000,2,0,0,2
276600000,2,0,0,2
276620000,2,0,0,2
276640000,2,0,0,2
276660000,2,0,0,2
276680000,2,0,0,2
276700000,2,0,0,2
276720000,2,0,0,2
276740000,2,0,0,2
276760000,2,0,0,2
276780000,2,0,0,2
276800000,2,0,0,2
276820000,2,0,0,2
276840000,2,0,0,2
276860000,2,0,0,2
276880000,2,0,0,2
276900000,2,0,0,2
276920000,2,0,0,2
276940000,2,0,0,2
276960000,2,0,0,2
276980000,2,0,0,2
277000000,2,0,0,2
277020000,2,0,0,2
277040000,2,0,0,2
277060000,2,0,0,2
277080000,2,0,0,2
277100000,2,0,0,2
277120000,2,0,0,2
277140000,2,0,0,2
277160000,2,0,0,2
277180000,2,0,0,2
277200000,2,0,0,2
277220000,2,0,0,2
277240000,2,0,0,2
277260000,2,0,0,2
277280000,2,0,0,2
277300000,2,0,0,2
277320000,2,0,0,2
277340000,2,0,0,2
277360000,2,0,0,2
277380000,2,0,0,2
277400000,2,0,0,2
277420000,2,0,0,2
277440000,2,0,0,2
277460000,2,0,0,2
277480000,2,0,0,2
277500000,2,0,0,2
277520000,2,0,0,2
277540000,2,0,0,2
277560000,2,0,0,2
277580000,2,0,0,2
277600000,2,0,0,2
277620000,2,0,0,2
277640000,2,0,0,2
277660000,2,0,0,2
277680000,2,0,0,2
277700000,2,0,0,2
277720000,2,0,0,2
277740000,2,0,0,2
277760000,2,0,0,2
277780000,2,0,0,2
277800000,2,0,0,2
277820000,2,0,0,2
277840000,2,0,0,2
277860000,2,0,0,2
277880000,2,0,0,2
277900000,2,0,0,2
277920000,2,0,0,2
277940000,2,0,0,2
277960000,2,0,0,2
277980000,2,0,0,2
278000000,2,0,0,2
278020000,2,0,0,2
278040000,2,0,0,2
278060000,2,0,0,2
278080000,2,0,0,2
278100000,2,0,0,2
278120000,2,0,0,2
278140000,2,0,0,2
278160000,2,0,0,2
278180000,2,0,0,2
278200000,2,0,0,2
278220000,2,0,0,2
278240000,2,0,0,2
278260000,2,0,0,2
278280000,2,0,0,2
278300000,2,0,0,2
278320000,2,0,0,2
278340000,2,0,0,2
278360000,2,0,0,2
278380000,2,0,0,2
278400000,2,0,0,2
278420000,2,0,0,2
278440000,2,0,0,2
278460000,2,0,0,2
278480000,2,0,0,2
278500000,2,0,0,2
278520000,2,0,0,2
278540000,2,0,0,2
278560000,2,0,0,2
278580000,2,0,0,2
278600000,2,0,0,2
278620000,2,0,0,2
278640000,2,0,0,2
278660000,2,0,0,2
278680000,2,0,0,2
278700000,2,0,0,2
278720000,2,0,0,2
278740000,2,0,0,2
278760000,2,0,0,2
278780000,2,0,0,2
278800000,2,0,0,2
278820000,2,0,0,2
278840000,2,0,0,2
278860000,2,0,0,2
278880000,2,0,0,2
278900000,2,0,0,2
278920000,2,0,0,2
278940000,2,0,0,2
278960000,2,0,0,2
278980000,2,0,0,2
279000000,2,0,0,2
279020000,2,0,0,2
279040000,2,0,0,2
279060000,2,0,0,2
279080000,2,0,0,2
279100000,2,0,0,2
279120000,2,0,0,2
279140000,2,0,0,2
279160000,2,0,0,2
279180000,2,0,0,2
279200000,2,0,0,2
279220000,2,0,0,2
279240000,2,0,0,2
279260000,2,0,0,2
279280000,2,0,0,2
279300000,2,0,0,2
279320000,2,0,0,2
279340000,2,0,0,2
279360000,2,0,0,2
279380000,2,0,0,2
279400000,2,0,0,2
279420000,2,0,0,2
279440000,2,0,0,2
279460000,2,0,0,2
279480000,2,0,0,2
279500000,2,0,0,2
279520000,2,0,0,2
279540000,2,0,0,2
279560000,2,0,0,2
279580000,2,0,0,2
279600000,2,0,0,2
279620000,2,0,0,2
279640000,2,0,0,2
279660000,2,0,0,2
279680000,2,0,0,2
279700000,2,0,0,2
279720000,2,0,0,2
279740000,2,0,0,2
279760000,2,0,0,2
279780000,2,0,0,2
279800000,2,0,0,2
279820000,2,0,0,2
279840000,2,0,0,2
279860000,2,0,0,2
279880000,2,0,0,2
279900000,2,0,0,2
279920000,2,0,0,2
279940000,2,0,0,2
279960000,2,0,0,2
279980000,2,0,0,2
280000000,2,0,0,2
280020000,2,0,0,2
280040000,2,0,0,2
280060000,2,0,0,2
280080000,2,0,0,2
280100000,2,0,0,2
280120000,2,0,0,2
280140000,2,0,0,2
280160000,2,0,0,2
280180000,2,0,0,2
280200000,2,0,0,2
280220000,2,0,0,2
280240000,2,0,0,2
280260000,2,0,0,2
280280000,2,0,0,2
280300000,2,0,0,2
280320000,2,0,0,2
280340000,2,0,0,2
280360000,2,0,0,2
280380000,2,0,0,2
280400000,2,0,0,2
280420000,2,0,0,2
280440000,2,0,0,2
280460000,2,0,0,2
280480000,2,0,0,2
280500000,2,0,0,2
280520000,2,0,0,2
280540000,2,0,0,2
280560000,2,0,0,2
280580000,2,0,0,2
280600000,2,0,0,2
280620000,2,0,0,2
280640000,2,0,0,2
280660000,2,0,0,2
280680000,2,0,0,2
280700000,2,0,0,2
280720000,2,0,0,2
280740000,2,0,0,2
280760000,2,0,0,2
280780000,2,0,0,2
280800000,2,0,0,2
280820000,2,0,0,2
280840000,2,0,0,2
280860000,2,0,0,2
280880000,2,0,0,2
280900000,2,0,0,2
280920000,2,0,0,2
280940000,2,0,0,2
280960000,2,0,0,2
280980000,2,0,0,2
281000000,2,0,0,2
281020000,2,0,0,2
281040000,2,0,0,2
281060000,2,0,0,2
281080000,2,0,0,2
281100000,2,0,0,2
281120000,2,0,0,2
281140000,2,0,0,2
281160000,2,0,0,2
281180000,2,0,0,2
281200000,2,0,0,2
281220000,2,0,0,2
281240000,2,0,0,2
281260000,2,0,0,2
281280000,2,0,0,2
281300000,2,0,0,2
281320000,2,0,0,2
281340000,2,0,0,2
281360000,2,0,0,2
281380000,2,0,0,2
281400000,2,0,0,2
281420000,2,0,0,2
281440000,2,0,0,2
281460000,2,0,0,2
281480000,2,0,0,2
281500000,2,0,0,2
281520000,2,0,0,2
281540000,2,0,0,2
281560000,2,0,0,2
281580000,2,0,0,2
281600000,2,0,0,2
281620000,2,0,0,2
281640000,2,0,0,2
281660000,2,0,0,2
281680000,2,0,0,2
281700000,2,0,0,2
281720000,2,0,0,2
281740000,2,0,0,2
281760000,2,0,0,2
281780000,2,0,0,2
281800000,2,0,0,2
281820000,2,0,0,2
281840000,2,0,0,2
281860000,2,0,0,2
281880000,2,0,0,2
281900000,2,0,0,2
281920000,2,0,0,2
281940000,2,0,0,2
281960000,2,0,0,2
281980000,2,0,0,2
282000000,2,0,0,2
282020000,2,0,0,2
282040000,2,0,0,2
282060000,2,0,0,2
282080000,2,0,0,2
282100000,2,0,0,2
282120000,2,0,0,2
282140000,2,0,0,2
282160000,2,0,0,2
282180000,2,0,0,2
282200000,2,0,0,2
282220000,2,0,0,2
282240000,2,0,0,2
282260000,2,0,0,2
282280000,2,0,0,2
282300000,2,0,0,2
282320000,2,0,0,2
282340000,2,0,0,2
282360000,2,0,0,2
282380000,2,0,0,2
282400000,2,0,0,2
282420000,2,0,0,2
282440000,2,0,0,2
282460000,2,0,0,2
282480000,2,0,0,2
282500000,2,0,0,2
282520000,2,0,0,2
282540000,2,0,0,2
282560000,2,0,0,2
282580000,2,0,0,2
282600000,2,0,0,2
282620000,2,0,0,2
282640000,2,0,0,2
282660000,2,0,0,2
282680000,2,0,0,2
282700000,2,0,0,2
282720000,2,0,0,2
282740000,2,0,0,2
282760000,2,0,0,2
282780000,2,0,0,2
282800000,2,0,0,2
282820000,2,0,0,2
282840000,2,0,0,2
282860000,2,0,0,2
282880000,2,0,0,2
282900000,2,0,0,2
282920000,2,0,0,2
282940000,2,0,0,2
282960000,2,0,0,2
282980000,2,0,0,2
283000000,2,0,0,2
283020000,2,0,0,2
283040000,2,0,0,2
283060000,2,0,0,2
283080000,2,0,0,2
283100000,2,0,0,2
283120000,2,0,0,2
283140000,2,0,0,2
283160000,2,0,0,2
283180000,2,0,0,2
283200000,2,0,0,2
283220000,2,0,0,2
283240000,2,0,0,2
283260000,2,0,0,2
283280000,2,0,0,2
283300000,2,0,0,2
283320000,2,0,0,2
283340000,2,0,0,2
283360000,2,0,0,2
283380000,2,0,0,2
283400000,2,0,0,2
283420000,2,0,0,2
283440000,2,0,0,2
283460000,2,0,0,2
283480000,2,0,0,2
283500000,2,0,0,2
283520000,2,0,0,2
283540000,2,0,0,2
283560000,2,0,0,2
283580000,2,0,0,2
283600000,2,0,0,2
283620000,2,0,0,2
283640000,2,0,0,2
283660000,2,0,0,2
283680000,2,0,0,2
283700000,2,0,0,2
283720000,2,0,0,2
283740000,2,0,0,2
283760000,2,0,0,2
283780000,2,0,0,2
283800000,2,0,0,2
283820000,2,0,0,2
283840000,2,0,0,2
283860000,2,0,0,2
283880000,2,0,0,2
283900000,2,0,0,2
283920000,2,0,0,2
283940000,2,0,0,2
283960000,2,0,0,2
283980000,2,0,0,2
284000000,2,0,0,2
284020000,2,0,0,2
284040000,2,0,0,2
284060000,2,0,0,2
284080000,2,0,0,2
284100000,2,0,0,2
284120000,2,0,0,2
284140000,2,0,0,2
284160000,2,0,0,2
284180000,2,0,0,2
284200000,2,0,0,2
284220000,2,0,0,2
284240000,2,0,0,2
284260000,2,0,0,2
284280000,2,0,0,2
284300000,2,0,0,2
284320000,2,0,0,2
284340000,2,0,0,2
284360000,2,0,0,2
284380000,2,0,0,2
284400000,2,0,0,2
284420000,2,0,0,2
284440000,2,0,0,2
284460000,2,0,0,2
284480000,2,0,0,2
284500000,2,0,0,2
284520000,2,0,0,2
284540000,2,0,0,2
284560000,2,0,0,2
284580000,2,0,0,2
284600000,2,0,0,2
284620000,2,0,0,2
284640000,2,0,0,2
284660000,2,0,0,2
284680000,2,0,0,2
284700000,2,0,0,2
284720000,2,0,0,2
284740000,2,0,0,2
284760000,2,0,0,2
284780000,2,0,0,2
284800000,2,0,0,2
284820000,2,0,0,2
284840000,2,0,0,2
284860000,2,0,0,2
284880000,2,0,0,2
284900000,2,0,0,2
284920000,2,0,0,2
284940000,2,0,0,2
284960000,2,0,0,2
284980000,2,0,0,2
285000000,2,0,0,2
285020000,2,0,0,2
285040000,2,0,0,2
285060000,2,0,0,2
285080000,2,0,0,2
285100000,2,0,0,2
285120000,2,0,0,2
285140000,2,0,0,2
285160000,2,0,0,2
285180000,2,0,0,2
285200000,2,0,0,2
285220000,2,0,0,2
285240000,2,0,0,2
285260000,2,0,0,2
285280000,2,0,0,2
285300000,2,0,0,2
285320000,2,0,0,2
285340000,2,0,0,2
285360000,2,0,0,2
285380000,2,0,0,2
285400000,2,0,0,2
285420000,2,0,0,2
285440000,2,0,0,2
285460000,2,0,0,2
285480000,2,0,0,2
285500000,2,0,0,2
285520000,2,0,0,2
285540000,2,0,0,2
285560000,2,0,0,2
285580000,2,0,0,2
285600000,2,0,0,2
285620000,2,0,0,2
285640000,2,0,0,2
285660000,2,0,0,2
285680000,2,0,0,2
285700000,2,0,0,2
285720000,2,0,0,2
285740000,2,0,0,2
285760000,2,0,0,2
285780000,2,0,0,2
285800000,2,0,0,2
285820000,2,0,0,2
285840000,2,0,0,2
285860000,2,0,0,2
285880000,2,0,0,2
285900000,2,0,0,2
285920000,2,0,0,2
285940000,2,0,0,2
285960000,2,0,0,2
285980000,2,0,0,2
286000000,2,0,0,2
286020000,2,0,0,2
286040000,2,0,0,2
286060000,2,0,0,2
286080000,2,0,0,2
286100000,2,0,0,2
286120000,2,0,0,2
286140000,2,0,0,2
286160000,2,0,0,2
286180000,2,0,0,2
286200000,2,0,0,2
286220000,2,0,0,2
286240000,2,0,0,2
286260000,2,0,0,2
286280000,2,0,0,2
286300000,2,0,0,2
286320000,2,0,0,2
286340000,2,0,0,2
286360000,2,0,0,2
286380000,2,0,0,2
286400000,2,0,0,2
286420000,2,0,0,2
286440000,2,0,0,2
286460000,2,0,0,2
286480000,2,0,0,2
286500000,2,0,0,2
286520000,2,0,0,2
286540000,2,0,0,2
286560000,2,0,0,2
286580000,2,0,0,2
286600000,2,0,0,2
286620000,2,0,0,2
286640000,2,0,0,2
286660000,2,0,0,2
286680000,2,0,0,2
286700000,2,0,0,2
286720000,2,0,0,2
286740000,2,0,0,2
286760000,2,0,0,2
286780000,2,0,0,2
286800000,2,0,0,2
286820000,2,0,0,2
286840000,2,0,0,2
286860000,2,0,0,2
286880000,2,0,0,2
286900000,2,0,0,2
286920000,2,0,0,2
286940000,2,0,0,2
286960000,2,0,0,2
286980000,2,0,0,2
287000000,2,0,0,2
287020000,2,0,0,2
287040000,2,0,0,2
287060000,2,0,0,2
287080000,2,0,0,2
287100000,2,0,0,2
287120000,2,0,0,2
287140000,2,0,0,2
287160000,2,0,0,2
287180000,2,0,0,2
287200000,2,0,0,2
287220000,2,0,0,2
287240000,2,0,0,2
287260000,2,0,0,2
287280000,2,0,0,2
